freq_hz,mean_db,p05_db,p95_db
27.61231104130753,39.982624530658434,39.98208852511307,39.98310777346254
28.420655162745124,39.9832545756438,39.98268675231547,39.983766506445455
29.252663374366445,39.98382906156875,39.9832275332627,39.984371382203314
30.109028437025927,39.984349880492836,39.98371264826792,39.9849243936001
30.990463391994282,39.98481874837883,39.98414369495368,39.98542736335544
31.897702154663214,39.98523721055817,39.98452209333099,39.985881949859035
32.831500125630455,39.98560664665965,39.98484909031963,39.986289652469004
33.79263481967431,39.985928275015574,39.985125763722074,39.986651816308644
34.7819065131413,39.98620315655721,39.985353025661944,39.98696963657509
35.80013891028579,39.98643219821001,39.98553162549637,39.987244162371915
36.848179829116766,39.9866161557991,39.98566215221042,39.987476300076516
37.926901907322495,39.98675563647215,39.98574503630013,39.98766681625184
39.037203328860905,39.98685110064705,39.98578055114947,39.98781634011075
40.18000857182091,39.986902863489874,39.98576881390505,39.987925365540015
41.35626917817708,39.98691109592682,39.985709785850986,39.98799425268978
42.566964546078715,39.98687582519397,39.985603272285,39.98802322913308
43.813102745333055,39.986796934925266,39.985448921895426,39.988012390598655
45.095721356761466,39.98667416477994,39.98524622563728,39.98796170127932
46.41588833612777,39.98650710960768,39.98499451510449,39.98787099371656
47.774702903357735,39.98629521814984,39.984692960393396,39.987739968261316
49.17329645779018,39.986037791272196,39.98434056745191,39.98756819210907
50.61283352022219,39.98573397972507,39.9839361749069,39.98735509790676
52.094512702532086,39.98538278142399,39.98347845036088,39.98709998192728
53.61956770568817,39.984983038243534,39.98296588614801,39.98680200180651
55.1892683469738,39.98453343231523,39.98239679453784,39.98646017383632
56.80492161728426,39.98403248181947,39.98176930237355,39.98607336980578
58.467872769375894,39.98347853625952,39.98108134513041,39.98564031338175
60.17950643797334,39.98286977120467,39.98033066037848,39.985159576018425
61.94124779266757,39.98220418248839,39.97951478063219,39.98462957238455
63.75456372456507,39.98147957984545,39.97863102556802,39.984048555295146
65.62096406767557,39.98069357997113,39.97767649358993,39.98341461013414
67.54200285605586,39.97984359898389,39.976648052720954,39.982725648752
69.51927961775606,39.97892684427139,39.97554233079775,39.981979402821956
71.55444070664578,39.97794030569932,39.97435570494355,39.98117341663659
73.64918067322965,39.97688074615923,39.973084290293485,39.980305039325415
75.8052436755926,39.97574469143232,39.97172392794499,39.979371416472816
78.02442493165049,39.97452841934328,39.97027017210453,39.978369481113916
80.30857221391513,39.973227948177346,39.96871827640055,39.97729594408532
82.65958738801808,39.97183902433261,39.96706317933159,39.976147283705565
85.07942799627445,39.97035710917831,39.96529948881677,39.974919734759354
